,Index,Id,SMIRKS,Attribute,smiles_1,smiles_2,property_type,property_id,pval,grad_contribution
6607,19,n14,[#6:1],epsilon,CN(CCO)CCO,O,Density,dens_78518696584109468,0.0,-0.0
9955,19,n14,[#6:1],epsilon,NCCNCCN,O,EnthalpyOfMixing,dhmix_129373600931207498,0.0,0.0
14563,19,n14,[#6:1],epsilon,O,OCCCCO,Density,dens_2215793475715067258,0.0,0.0
14527,19,n14,[#6:1],epsilon,O,OCCCCO,EnthalpyOfMixing,dhmix_2166372532060643622,0.0,0.0
14491,19,n14,[#6:1],epsilon,O,OCCCCO,EnthalpyOfMixing,dhmix_1424462945700338266,0.0,0.0
14455,19,n14,[#6:1],epsilon,O,OCCCCO,Density,dens_523660418548538159,0.0,-0.0
13555,19,n14,[#6:1],epsilon,C1CCCCC1,C1COCCO1,Density,dens_476825312331327209,0.0,-0.0
14419,19,n14,[#6:1],epsilon,O,OCCCCO,EnthalpyOfMixing,dhmix_204758826312645465,0.0,0.0
14347,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCO,EnthalpyOfMixing,dhmix_1275914601266938667,0.0,0.0
14311,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCO,EnthalpyOfMixing,dhmix_1167190373485301023,0.0,-0.0
14275,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCO,EnthalpyOfMixing,dhmix_935690434592096067,0.0,0.0
14239,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCO,Density,dens_822446541953482206,0.0,0.0
14203,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCO,Density,dens_476512869308734578,0.0,0.0
14167,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCO,Density,dens_196547737404430199,0.0,0.0
9991,19,n14,[#6:1],epsilon,NCCNCCN,O,EnthalpyOfMixing,dhmix_313570094367316478,0.0,0.0
13699,19,n14,[#6:1],epsilon,C1CCCCC1,C1COCCO1,EnthalpyOfMixing,dhmix_2022274493214392184,0.0,0.0
13663,19,n14,[#6:1],epsilon,C1CCCCC1,C1COCCO1,EnthalpyOfMixing,dhmix_1900199136965747019,0.0,0.0
13627,19,n14,[#6:1],epsilon,C1CCCCC1,C1COCCO1,EnthalpyOfMixing,dhmix_1624213860575299641,0.0,0.0
10027,19,n14,[#6:1],epsilon,NCCNCCN,O,Density,dens_548243159356184104,0.0,0.0
14383,19,n14,[#6:1],epsilon,O,OCCCCO,Density,dens_196896428021674416,0.0,-0.0
8695,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)CC,Density,dens_1305751749890499162,0.0,-0.0
11071,19,n14,[#6:1],epsilon,CC(C)CO,CCCCBr,EnthalpyOfMixing,dhmix_549211977118470640,0.0,-0.0
21799,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCO,Density,dens_1348847431810734601,0.0,0.0
21691,19,n14,[#6:1],epsilon,CN1CCCCC1,O,Density,dens_1725290505257505407,0.0,-0.0
22699,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CC(C)OC(C)C,Density,dens_1165117582450092341,0.0,0.0
21655,19,n14,[#6:1],epsilon,CN1CCCCC1,O,Density,dens_1619467922469494964,0.0,0.0
7435,19,n14,[#6:1],epsilon,C1CCOCC1,CCO,Density,dens_1309012152943788187,0.0,-0.0
21619,19,n14,[#6:1],epsilon,CN1CCCCC1,O,Density,dens_337077748334497354,0.0,-0.0
22735,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_1819714300540494359,0.0,0.0
22771,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_2031984064821599856,0.0,0.0
21727,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCO,EnthalpyOfMixing,dhmix_344305070199657817,0.0,0.0
6715,19,n14,[#6:1],epsilon,CN(CCO)CCO,O,EnthalpyOfMixing,dhmix_1537351248216247854,0.0,0.0
6679,19,n14,[#6:1],epsilon,CN(CCO)CCO,O,EnthalpyOfMixing,dhmix_750283179383190388,0.0,0.0
7327,19,n14,[#6:1],epsilon,C1CCOCC1,CCO,EnthalpyOfMixing,dhmix_923986751684807715,0.0,0.0
41527,19,n14,[#6:1],epsilon,CCCCCCCCC,COC(C)(C)C,Density,dens_2012579877169955729,0.0,0.0
22627,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CC(C)OC(C)C,Density,dens_706481868145479619,0.0,0.0
2179,19,n14,[#6:1],epsilon,CN(C)CCO,CO,Density,dens_19028061622240549,0.0,-0.0
20287,19,n14,[#6:1],epsilon,CC(C)CCl,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_2302865667781063708,0.0,-0.0
20251,19,n14,[#6:1],epsilon,CC(C)CCl,CC(C)OC(C)C,Density,dens_1762455266351712367,0.0,0.0
7363,19,n14,[#6:1],epsilon,C1CCOCC1,CCO,EnthalpyOfMixing,dhmix_927648698725704337,0.0,0.0
20215,19,n14,[#6:1],epsilon,CC(C)CCl,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_1411881046585885461,0.0,0.0
21763,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCO,Density,dens_1020839744665732433,0.0,0.0
21835,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCO,EnthalpyOfMixing,dhmix_1376194238727172922,0.0,0.0
22591,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_355690558520209737,0.0,0.0
22555,19,n14,[#6:1],epsilon,O,OCCOCCO,Density,dens_2114974877291939954,0.0,-0.0
22519,19,n14,[#6:1],epsilon,O,OCCOCCO,Density,dens_1948924545926470959,0.0,-0.0
22483,19,n14,[#6:1],epsilon,O,OCCOCCO,Density,dens_1532732041743097130,0.0,-0.0
22447,19,n14,[#6:1],epsilon,O,OCCOCCO,EnthalpyOfMixing,dhmix_1512634639127890343,0.0,0.0
22411,19,n14,[#6:1],epsilon,O,OCCOCCO,EnthalpyOfMixing,dhmix_514261244195159379,0.0,0.0
22375,19,n14,[#6:1],epsilon,O,OCCOCCO,EnthalpyOfMixing,dhmix_355078149157572999,0.0,0.0
2359,19,n14,[#6:1],epsilon,CN(C)CCO,CO,EnthalpyOfMixing,dhmix_2220842061395014218,0.0,-0.0
22339,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)C,Density,dens_2235331649530959984,0.0,0.0
22267,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)C,Density,dens_1954735606040559695,0.0,0.0
22231,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)C,EnthalpyOfMixing,dhmix_1934525864391020215,0.0,-0.0
22195,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)C,EnthalpyOfMixing,dhmix_840136828933604757,0.0,-0.0
22159,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)C,EnthalpyOfMixing,dhmix_346841872844739570,0.0,-0.0
7399,19,n14,[#6:1],epsilon,C1CCOCC1,CCO,Density,dens_1095414448718823860,0.0,-0.0
21907,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCO,Density,dens_1870552320710773195,0.0,0.0
21871,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCO,EnthalpyOfMixing,dhmix_1868873434415785592,0.0,0.0
22303,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)C,Density,dens_2173310521496796694,0.0,0.0
20179,19,n14,[#6:1],epsilon,CC(C)CCl,CC(C)OC(C)C,Density,dens_688062365117407068,0.0,-0.0
22663,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CC(C)OC(C)C,Density,dens_960755156711549154,0.0,0.0
20143,19,n14,[#6:1],epsilon,CC(C)CCl,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_355399496844187096,0.0,-0.0
487,19,n14,[#6:1],epsilon,CC#N,CCCCOCCCC,EnthalpyOfMixing,dhmix_575991096898484441,0.0,-0.0
8551,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_110368175234083214,0.0,-0.0
2215,19,n14,[#6:1],epsilon,CN(C)CCO,CO,Density,dens_186649390549115907,0.0,-0.0
19243,19,n14,[#6:1],epsilon,CC(C)O,NCCN,Density,dens_300257448272323407,0.0,0.0
19279,19,n14,[#6:1],epsilon,CC(C)O,NCCN,Density,dens_924750366683277351,0.0,0.0
19315,19,n14,[#6:1],epsilon,CC(C)O,NCCN,Density,dens_2284409308160572308,0.0,0.0
2323,19,n14,[#6:1],epsilon,CN(C)CCO,CO,EnthalpyOfMixing,dhmix_2113387918969192804,0.0,-0.0
451,19,n14,[#6:1],epsilon,CC#N,CCCCOCCCC,Density,dens_1379242187515209,0.0,-0.0
631,19,n14,[#6:1],epsilon,CC#N,CCCCOCCCC,Density,dens_2211436825174998797,0.0,-0.0
2287,19,n14,[#6:1],epsilon,CN(C)CCO,CO,Density,dens_1978392691277508278,0.0,0.0
2251,19,n14,[#6:1],epsilon,CN(C)CCO,CO,EnthalpyOfMixing,dhmix_1453612193040378117,0.0,-0.0
7291,19,n14,[#6:1],epsilon,C1CCOCC1,CCO,Density,dens_904236164857914889,0.0,-0.0
6787,19,n14,[#6:1],epsilon,CN(CCO)CCO,O,EnthalpyOfMixing,dhmix_1761290393567900831,0.0,0.0
7255,19,n14,[#6:1],epsilon,C1CCOCC1,CCO,EnthalpyOfMixing,dhmix_84488753175979819,0.0,0.0
6751,19,n14,[#6:1],epsilon,CN(CCO)CCO,O,Density,dens_1700904374078825036,0.0,-0.0
6643,19,n14,[#6:1],epsilon,CN(CCO)CCO,O,Density,dens_169053214615075062,0.0,-0.0
559,19,n14,[#6:1],epsilon,CC#N,CCCCOCCCC,EnthalpyOfMixing,dhmix_1244492966201685063,0.0,-0.0
595,19,n14,[#6:1],epsilon,CC#N,CCCCOCCCC,Density,dens_2044032309137951705,0.0,-0.0
8659,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_1131176031733024874,0.0,-0.0
20107,19,n14,[#6:1],epsilon,CC(C)CCl,CC(C)OC(C)C,Density,dens_314934747194338330,0.0,0.0
8623,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)CC,Density,dens_865362803305469370,0.0,0.0
8587,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_565046024644834395,0.0,-0.0
523,19,n14,[#6:1],epsilon,CC#N,CCCCOCCCC,EnthalpyOfMixing,dhmix_1182924089945476872,0.0,-0.0
40411,19,n14,[#6:1],epsilon,CC(C)CO,OC1=NCCC1,Density,dens_1319073694995976411,0.1042730349006861,5.276695879090238e-06
31627,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1C,EnthalpyOfMixing,dhmix_1129414916141538177,-0.1492349079304062,6.5618022167836935e-06
15931,19,n14,[#6:1],epsilon,C1COCO1,CCCCCC(C)=O,EnthalpyOfMixing,dhmix_503329310014436107,0.1791039571636261,1.2953036567219445e-05
36559,19,n14,[#6:1],epsilon,C1CCOCC1,c1ccncc1,EnthalpyOfMixing,dhmix_2191254706131659314,7.167300022532849,1.3327873231333893e-05
8155,19,n14,[#6:1],epsilon,CCCCCCCl,CN1CCCC1=O,EnthalpyOfMixing,dhmix_275814181113182192,0.0389977841820936,2.63020561208307e-05
25975,19,n14,[#6:1],epsilon,CCOCCO,c1ccccc1,EnthalpyOfMixing,dhmix_1801594081157333975,1.2671628342873618,2.808842070614202e-05
127,19,n14,[#6:1],epsilon,C1CCCCC1,Cc1ccccc1,EnthalpyOfMixing,dhmix_997331474504366167,-0.8214192014471919,2.880708439476401e-05
30835,19,n14,[#6:1],epsilon,C1CCCCC1,c1cc[nH]c1,EnthalpyOfMixing,dhmix_1650717903260721901,-0.4432730413223709,3.309297576723024e-05
40159,19,n14,[#6:1],epsilon,CCCCC(=O)OC,COC=O,Density,dens_2269601061883384185,0.36054579601695,4.763108941660438e-05
25831,19,n14,[#6:1],epsilon,CCOCCO,c1ccccc1,EnthalpyOfMixing,dhmix_457000181442392641,0.8249336251890327,5.162365170727728e-05
6823,19,n14,[#6:1],epsilon,C1COCO1,O=C1CCCC1,EnthalpyOfMixing,dhmix_81883535492439507,-0.4847259133230253,5.422299332315916e-05
32059,19,n14,[#6:1],epsilon,CCC(C)=O,CCCNCCC,EnthalpyOfMixing,dhmix_749228177959685874,-0.1538059726039407,6.202545973608408e-05
3619,19,n14,[#6:1],epsilon,CC(=O)N(C)C,ClCCCCCCCl,EnthalpyOfMixing,dhmix_384619296407103076,2.140138707841622,6.207957709725593e-05
29179,19,n14,[#6:1],epsilon,CCCCC(=O)OC,COC(C)=O,EnthalpyOfMixing,dhmix_935892165648195197,-0.39444389611252,6.566467126514437e-05
33571,19,n14,[#6:1],epsilon,CCCCCCN,CN(C)C=O,Density,dens_812907294215791908,0.191052989184967,6.994862121008121e-05
23995,19,n14,[#6:1],epsilon,CCCOC(=O)CC,ClCCCl,EnthalpyOfMixing,dhmix_396839331496923568,1.0980549647796725,8.430183306702552e-05
19171,19,n14,[#6:1],epsilon,CCCCN,CN(C)C=O,EnthalpyOfMixing,dhmix_941321571782058819,8.477603921407205,8.53281474854041e-05
19135,19,n14,[#6:1],epsilon,CCCCN,CN(C)C=O,EnthalpyOfMixing,dhmix_789225002934078019,1.663636517290918,8.958171752487073e-05
1099,19,n14,[#6:1],epsilon,OCCO,OCc1ccccc1,EnthalpyOfMixing,dhmix_8447570649359775,25.684533858598556,9.111873916716808e-05
30079,19,n14,[#6:1],epsilon,CN1CCCC1=O,c1ccncc1,EnthalpyOfMixing,dhmix_625120262301063359,12.469972949489588,0.0001099835672259
35083,19,n14,[#6:1],epsilon,CN1CCCC1=O,ClCCCCCCCl,EnthalpyOfMixing,dhmix_2039443272323887912,0.2654793075917254,0.000115771933681
27091,19,n14,[#6:1],epsilon,CO,COC=O,EnthalpyOfMixing,dhmix_2205254965267695203,-1.0077000401917964,0.0001189088288117
13339,19,n14,[#6:1],epsilon,CC(=O)N(C)C,ClCCCCCl,EnthalpyOfMixing,dhmix_422276068008732896,0.1778931934424221,0.0001191058594201
2791,19,n14,[#6:1],epsilon,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,CCO,Density,dens_2053919413592536040,0.0535028516148999,0.000123903377584
23419,19,n14,[#6:1],epsilon,CC(=O)N(C)C,CCCCCl,EnthalpyOfMixing,dhmix_2085343422065298965,0.4202115902132064,0.0001241263842082
5455,19,n14,[#6:1],epsilon,OC1=NCCC1,c1ccncc1,EnthalpyOfMixing,dhmix_774470106511868908,5.1632648534832555,0.0001528484067643
36775,19,n14,[#6:1],epsilon,C1CCOCC1,CCCC(C)=O,EnthalpyOfMixing,dhmix_2074691820693967219,5.786812011723107,0.0001593807091932
26083,19,n14,[#6:1],epsilon,CC(=O)N(C)C,CCCCCCCl,EnthalpyOfMixing,dhmix_493694362228351572,0.7735983934025796,0.0001638421362324
5887,19,n14,[#6:1],epsilon,CCO,CCOC(=O)CC(C)=O,Density,dens_1736679431098209973,0.3956934378004983,0.000165039836403
5851,19,n14,[#6:1],epsilon,CCO,CCOC(=O)CC(C)=O,Density,dens_1726065156375824332,0.2520571595597168,0.0001652124810809
13735,19,n14,[#6:1],epsilon,C1COCCO1,Cc1ccccc1Cl,EnthalpyOfMixing,dhmix_182795551078530810,9.09869514615447,0.0001656662313103
23347,19,n14,[#6:1],epsilon,CC(=O)N(C)C,CCCCCl,EnthalpyOfMixing,dhmix_1487887746912587509,0.547769197277951,0.0001712635541268
13843,19,n14,[#6:1],epsilon,C1COCCO1,Cc1ccccc1Cl,EnthalpyOfMixing,dhmix_1949119093643648586,1.931629089857438,0.0001750469663989
36919,19,n14,[#6:1],epsilon,CCCOC=O,ClCCCCl,EnthalpyOfMixing,dhmix_1623640482466530427,0.4198205365962266,0.0001806935741722
6895,19,n14,[#6:1],epsilon,C1COCO1,O=C1CCCC1,EnthalpyOfMixing,dhmix_309530351940031317,-2.6632174137963993,0.0001814507003255
23599,19,n14,[#6:1],epsilon,C1CCOCC1,O=C1CCCCC1,EnthalpyOfMixing,dhmix_1617652800437548554,-3.4523422283902363,0.0001963640325468
23455,19,n14,[#6:1],epsilon,C1CCOCC1,O=C1CCCCC1,EnthalpyOfMixing,dhmix_359626193748497849,-3.777508486839409,0.0001974725595715
19819,19,n14,[#6:1],epsilon,CC(=O)N(C)C,CCCCCCCCCl,EnthalpyOfMixing,dhmix_1732161251827083272,0.8064989079058158,0.0002042222912121
3727,19,n14,[#6:1],epsilon,CC(=O)N(C)C,ClCCCCCCCl,EnthalpyOfMixing,dhmix_1410583096030633514,-1.820367601206314,0.0002042882236775
6931,19,n14,[#6:1],epsilon,C1COCO1,O=C1CCCC1,EnthalpyOfMixing,dhmix_1480225642523009634,-3.288677404138433,0.0002156409393803
3799,19,n14,[#6:1],epsilon,CCOC(=O)C(C)C,CO,EnthalpyOfMixing,dhmix_35301006695188726,-0.6144933099757193,0.0002175948638742
24391,19,n14,[#6:1],epsilon,CCCCC,CCOC=O,EnthalpyOfMixing,dhmix_2117998354372981576,0.4248322441275647,0.0002286734949984
18667,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1Cl,EnthalpyOfMixing,dhmix_849121557716978550,-17.590444303717263,0.0002313318683463
21583,19,n14,[#6:1],epsilon,C1CCOCC1,O=C1CCCC1,EnthalpyOfMixing,dhmix_1706969020375394315,-2.6524865932058255,0.0002386686580125
27667,19,n14,[#6:1],epsilon,BrCCBr,COC=O,EnthalpyOfMixing,dhmix_1521152703631810888,-0.7079968117911335,0.0002467401452764
12979,19,n14,[#6:1],epsilon,CCCCOCCO,c1ccccc1,EnthalpyOfMixing,dhmix_1209838039340638454,-8.782178973078288,0.0002506433243234
11827,19,n14,[#6:1],epsilon,BrCCCBr,CCCCOC(=O)CCC,EnthalpyOfMixing,dhmix_1090642624443832057,-0.8825633950928164,0.0002532540509235
34471,19,n14,[#6:1],epsilon,BrCCCBr,COC(C)=O,EnthalpyOfMixing,dhmix_686592400130667234,10.561599550087635,0.0002567624215933
1531,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1N,EnthalpyOfMixing,dhmix_13624411991961099,14.67653622520004,0.0002629801702841
24823,19,n14,[#6:1],epsilon,CCCCC(=O)OCC,CCOC(C)=O,EnthalpyOfMixing,dhmix_2161842751879945948,-3.0123699453195485,0.0002656025792153
4015,19,n14,[#6:1],epsilon,CCO,Cc1cccc(O)c1,EnthalpyOfMixing,dhmix_39159150320919359,2.986098779667884,0.0002876425307971
23167,19,n14,[#6:1],epsilon,CCCCC,CCCCOC=O,EnthalpyOfMixing,dhmix_1188548276416925178,3.399934485177603,0.0002972141433365
13915,19,n14,[#6:1],epsilon,C1COCCO1,Cc1ccccc1Cl,EnthalpyOfMixing,dhmix_2190589845176325501,-4.020506256559685,0.0003206399096978
36487,19,n14,[#6:1],epsilon,C1CCOCC1,c1ccncc1,EnthalpyOfMixing,dhmix_1003039131395935786,-10.674615780872344,0.0003317698834281
30007,19,n14,[#6:1],epsilon,CC(C)OC(C)C,Cc1ccccc1,Density,dens_2167043968237201720,1.0164917405277325,0.000337761286619
36091,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCCC1,EnthalpyOfMixing,dhmix_1533665710565492443,-1.9373743129655592,0.0003442324429845
30043,19,n14,[#6:1],epsilon,CN1CCCC1=O,c1ccncc1,EnthalpyOfMixing,dhmix_578047845607378963,3.6182555057013985,0.0003475294050124
22087,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1cccnc1,EnthalpyOfMixing,dhmix_1594947441282636711,-4.223354411720781,0.0003560298407193
29683,19,n14,[#6:1],epsilon,CC(C)(C)O,OC1=NCCC1,Density,dens_1020722913861580636,0.1344966694059623,0.0003650368577304
27019,19,n14,[#6:1],epsilon,CO,COC=O,EnthalpyOfMixing,dhmix_2143911117683117531,-0.5640349051769817,0.0003663822329008
24319,19,n14,[#6:1],epsilon,CCCCC,CCOC=O,Density,dens_1931965346092446599,0.2281645597952772,0.0003672816832556
5815,19,n14,[#6:1],epsilon,CCO,CCOC(=O)CC(C)=O,Density,dens_989479368116300355,0.4009567418944424,0.000378525872826
16579,19,n14,[#6:1],epsilon,CCCCOC(C)=O,CCOC(C)=O,EnthalpyOfMixing,dhmix_287092636460772443,9.185431546327996,0.0003903496150313
36055,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCCC1,EnthalpyOfMixing,dhmix_1367833850972054360,-3.535133769275568,0.000419550499773
10171,19,n14,[#6:1],epsilon,CCCCNCCCC,CN(C)C=O,EnthalpyOfMixing,dhmix_135176730945124637,-0.7686574865576645,0.0004228303195234
10999,19,n14,[#6:1],epsilon,OCCOCCO,OCc1ccccc1,Density,dens_1617133138157859384,0.4128040843473952,0.0004268799361353
6391,19,n14,[#6:1],epsilon,C1CCCCC1,c1ccccc1,EnthalpyOfMixing,dhmix_76833325524040726,2.476245615374637,0.0004480294036203
25147,19,n14,[#6:1],epsilon,COC=O,ClCCCl,EnthalpyOfMixing,dhmix_731680623269260416,0.7482121852767314,0.0004525124416083
8515,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCCCC1,EnthalpyOfMixing,dhmix_2239035738396328121,2.361741719169837,0.000461327698953
13303,19,n14,[#6:1],epsilon,CC(=O)N(C)C,ClCCCCCl,EnthalpyOfMixing,dhmix_176700813960387714,1.3996493522292948,0.0004714418386387
33895,19,n14,[#6:1],epsilon,C=C(C)[C@H]1CC=C(C)CC1,CCCCCO,EnthalpyOfMixing,dhmix_2293008983270202716,1.15029912009134,0.0004792474135658
16687,19,n14,[#6:1],epsilon,CCCCOC(C)=O,CCOC(C)=O,EnthalpyOfMixing,dhmix_1951544232160779982,-10.182198057049265,0.0004856241060696
21439,19,n14,[#6:1],epsilon,C1CCOCC1,O=C1CCCC1,EnthalpyOfMixing,dhmix_337659115721770978,-5.726121984592325,0.0005144126458004
27703,19,n14,[#6:1],epsilon,BrCCBr,COC=O,EnthalpyOfMixing,dhmix_1685647138770344206,-1.097147262880128,0.0005155872921574
37675,19,n14,[#6:1],epsilon,CN(CCO)CCO,c1ccncc1,EnthalpyOfMixing,dhmix_2287943921901918379,18.012549314755944,0.0005235562269265
20863,19,n14,[#6:1],epsilon,BrCCBr,CCC(=O)OC,EnthalpyOfMixing,dhmix_1551714230583118668,-1.4503063211601912,0.0005245613256224
35983,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCCC1,EnthalpyOfMixing,dhmix_756380521637559100,-3.081354149507966,0.0005441860597501
22915,19,n14,[#6:1],epsilon,C1CCOCC1,CCCCCC(C)=O,EnthalpyOfMixing,dhmix_1485904869507380555,2.052620522944199,0.0005619858491478
20071,19,n14,[#6:1],epsilon,BrCCBr,COC(C)=O,EnthalpyOfMixing,dhmix_1418101673429653456,-2.2933237917476816,0.0005912337844696
6031,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCC1,EnthalpyOfMixing,dhmix_415496698649060745,-2.5440417798074435,0.0006034910069161
29359,19,n14,[#6:1],epsilon,CCOC(=O)CC(C)=O,O,EnthalpyOfMixing,dhmix_1609967394780907654,5.826065024071891,0.0006065890946765
2611,19,n14,[#6:1],epsilon,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,CCO,EnthalpyOfMixing,dhmix_22428169890990447,-1.566641584291319,0.0006127303109926
18055,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1,EnthalpyOfMixing,dhmix_1070320975529400325,10.275918278937638,0.0006127399615058
7903,19,n14,[#6:1],epsilon,CC(=O)N(C)C,ClCCCl,EnthalpyOfMixing,dhmix_93676522673462266,1.815873600125791,0.0006129300878194
24139,19,n14,[#6:1],epsilon,CCCOC(=O)CC,ClCCCl,EnthalpyOfMixing,dhmix_1840109043188951916,3.4973192591749793,0.0006139943946805
21223,19,n14,[#6:1],epsilon,CCC(C)=O,CCCCNCCCC,EnthalpyOfMixing,dhmix_551451232292287572,-1.8243259890928911,0.0006210514708836
5167,19,n14,[#6:1],epsilon,CC(=O)CC(C)C,CCC(C)(C)O,Density,dens_938275493819605051,0.1423153356298651,0.0006214466995488
4087,19,n14,[#6:1],epsilon,CCO,Cc1cccc(O)c1,EnthalpyOfMixing,dhmix_1115402835538407874,7.648459730499582,0.000623251673266
40771,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,COC(C)=O,EnthalpyOfMixing,dhmix_1913788848230724771,1.3172951595895697,0.00063271551389
21331,19,n14,[#6:1],epsilon,CCC(C)=O,CCCCNCCCC,EnthalpyOfMixing,dhmix_1503682496766473076,-1.566283165351507,0.0006595976366995
11863,19,n14,[#6:1],epsilon,BrCCCBr,CCCCOC(=O)CCC,EnthalpyOfMixing,dhmix_1649688325270115073,-0.9451278389857904,0.0006686291451438
8119,19,n14,[#6:1],epsilon,CCCCCCCl,CN1CCCC1=O,EnthalpyOfMixing,dhmix_101847702994296892,1.7080998664274034,0.000687083814088
1567,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1N,EnthalpyOfMixing,dhmix_510299013171775812,2.539854785094356,0.0007032170982334
6139,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCC1,EnthalpyOfMixing,dhmix_1852349497898107924,-4.025957952731652,0.0007139877533295
28603,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCC(=O)OC,EnthalpyOfMixing,dhmix_2246911102339588209,1.3373647371440285,0.000735712183327
2719,19,n14,[#6:1],epsilon,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,CCO,Density,dens_618487453946854895,0.1336523768498427,0.0007375000079774
29323,19,n14,[#6:1],epsilon,CCOC(=O)CC(C)=O,O,EnthalpyOfMixing,dhmix_1385095028103136291,-17.227205508780756,0.0007475915990492
36199,19,n14,[#6:1],epsilon,CCOc1ccccc1,OCc1ccccc1,EnthalpyOfMixing,dhmix_781473821930081125,-3.536301223068562,0.0007728775885513
19,19,n14,[#6:1],epsilon,C1CCCCC1,Cc1ccccc1,EnthalpyOfMixing,dhmix_592425981731704,7.333872948185444,0.00077859689155
18739,19,n14,[#6:1],epsilon,C1CCOCC1,Cc1ccccc1Cl,EnthalpyOfMixing,dhmix_997266220336132741,-19.88556191420332,0.000784548550816
28459,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCC(=O)OC,Density,dens_581090592491592243,0.2177772666058449,0.0008050665489439
16291,19,n14,[#6:1],epsilon,CCOc1ccccc1,OCCCc1ccccc1,EnthalpyOfMixing,dhmix_2058966624473104004,-2.972760634094584,0.0008071744452694
31123,19,n14,[#6:1],epsilon,CC(C)O,CCOC(=O)CC(=O)OCC,EnthalpyOfMixing,dhmix_607389561715885318,-5.354846270087293,0.0008667687567051
17911,19,n14,[#6:1],epsilon,CO,OCc1ccccc1,EnthalpyOfMixing,dhmix_1388744759732522219,-14.83158073148158,0.0008697762288641
14635,19,n14,[#6:1],epsilon,CNc1ccccc1,Cc1ccccc1,Density,dens_515118724178190757,1.7491544244409554,0.000880862107561
35119,19,n14,[#6:1],epsilon,CN(C)C=O,ClCCCCCCCl,EnthalpyOfMixing,dhmix_729169544598225866,2.2120200007526876,0.0008891234064131
15535,19,n14,[#6:1],epsilon,CCCC#N,c1ccccc1,EnthalpyOfMixing,dhmix_901910638840590393,-8.113631813501314,0.0009027979832792
33643,19,n14,[#6:1],epsilon,CCCCCCN,CN(C)C=O,Density,dens_1658157305664412923,0.0531717305995461,0.00092382369547
19207,19,n14,[#6:1],epsilon,CCCCN,CN(C)C=O,Density,dens_2179361372918836941,0.1975688169996694,0.0009420183965287
